pairs,Treatment,value
2 23,E,-0.30828691414620246
2 23,E,0.23958058657981882
2 23,E,-0.5766344806299227
2 23,E,-0.032659468024437005
2 23,E,-0.33129802615038234
2 23,E,-1.2395319062468773
2 23,E,-1.0824848006283272
2 23,E,-1.525080188657263
2 23,E,-0.8560486363339603
2 23,E,-0.337763832409793
2 23,E,-1.0055955505240646
2 23,E,-0.9058781583222456
2 23,E,-2.2162048781236363
2 23,E,0.10492391609209825
2 23,E,0.3012317808625302
2 23,E,0.2076640440982831
2 23,E,-0.7625040039688491
2 23,E,-0.2718985959143833
2 23,E,-1.8672352786478432
2 23,E,1.0785134911747136
2 23,E,-0.6255629617050611
2 23,E,-1.2598292065740255
2 23,E,-1.6458861161722824
2 23,E,-2.0767398147185006
2 23,E,-0.6706300292943952
2 23,E,-0.6437101758084356
2 23,E,-0.9899880672975292
2 23,E,-1.2755329158559876
2 23,E,-0.7086480901910152
2 23,E,-0.18494529533477894
2 23,E,-1.138074371744025
2 23,E,-1.4172043800316334
2 23,E,0.729228290210541
2 23,E,-0.41567854962628115
2 23,E,-0.9869595882228631
2 23,E,-0.7193081522016849
2 23,E,0.6317355001381133
2 23,E,-2.424921090265759
2 23,E,-2.241978075191215
2 23,E,-0.1401983908973505
2 23,E,-0.5352387715963193
2 23,E,0.6251341208717914
2 23,E,-0.52470239227647
2 23,E,-0.7025232603507904
2 23,E,-1.0049986883728568
2 23,E,-0.17412817419472007
2 23,E,-0.12809120045853106
2 23,E,-2.3269349161708135
2 23,E,-2.076329388515528
2 23,E,0.422752693283915
2 23,E,0.28337158455248435
2 23,E,-0.7822009927461694
2 23,E,-0.1913415732204781
2 23,E,0.29623328398574084
2 23,E,-0.7621134156442108
2 23,E,-0.3200111939708587
2 23,E,-0.6371173932785626
2 23,E,-0.008843542575476341
2 23,E,-0.7059816869148569
2 23,E,-0.04850932210617284
2 23,E,-1.0479392642144472
2 23,E,-0.25050614264120963
2 23,E,-0.35418061886292584
2 23,E,-0.0029448931164777065
2 23,E,-0.4570046854103101
2 23,E,-0.8235248071455796
2 23,E,-1.405549101749275
2 23,E,-0.03269951368381015
2 23,E,0.050819659311592824
2 23,E,-0.05103363476507503
2 23,E,-0.6881313543555002
2 23,E,-0.5623701923279604
2 23,E,-0.1021405594094202
2 23,E,-0.8994101125008901
2 23,E,0.10696530737969075
2 23,E,-0.7344117522437044
2 23,E,-0.620990413991638
2 23,E,-0.12568527158758044
2 23,E,-0.5781498595223411
2 23,E,0.13443616109609224
2 23,E,-0.7062234370248652
2 23,E,-0.12869525489421232
2 23,E,0.24043529988263024
2 23,E,-1.343651147450425
2 23,E,0.2798184268493184
2 23,E,-0.5567014871851327
2 23,E,-1.0779086094671204
2 23,E,-2.204279551416094
2 23,E,0.3275428332938183
2 23,E,-0.5530366514191833
2 23,E,-2.241978075191215
2 23,E,-0.8969306678134925
2 23,E,-0.8255231706718474
2 23,E,-0.5867360333224593
2 23,E,-0.4591500556410009
2 23,E,0.24843133183932264
2 23,E,-0.9854481557592492
2 23,E,-1.0133887504600425
2 23,E,-0.46974914200289586
2 23,E,-1.4450556663508458
2 23,E,-1.1301858498219235
2 23,E,-1.2748787752551356
2 23,E,-0.28212048068865986
2 23,E,0.011675111530465274
2 23,E,-1.0829795754023583
2 23,E,-1.4722991763733
2 23,E,-0.19992919874883497
2 23,E,0.026507580967520494
2 23,E,-1.1916281184425201
2 23,E,-1.7008301580348357
2 23,E,-2.9560206016810824
2 23,E,0.21102675038897015
2 23,E,-1.7061254456230959
2 23,E,-2.3135223960578517
2 23,E,-0.779289570893919
2 23,E,0.1880614187487242
2 23,E,-1.237892794761637
2 23,E,-1.4719965346424309
2 23,E,0.21102675038897015
2 23,E,-0.5117780926053194
2 23,E,0.3052974459742588
2 23,E,0.37041643683088116
2 23,E,-0.27751943263021245
2 23,E,-0.1116416586267594
2 23,E,0.05033715380121344
2 23,E,-0.7485245036892912
2 23,E,-0.3852835885856583
2 23,E,-0.4620528791807467
2 23,E,-0.1996424293826646
2 23,E,-1.6033368140499673
2 23,E,0.31862588545533405
2 23,E,0.16022765681351744
2 23,E,0.7076961184913628
2 23,E,-0.5124084202164108
2 23,E,-0.06437468470055588
2 23,E,-0.7958318677891462
2 23,E,-1.0509255886844402
2 23,E,-2.082753276402781
2 23,E,0.20381156040280185
2 23,E,-0.9989919088241459
2 23,E,0.07627962765072126
2 23,E,-0.6300004764431402
2 23,E,-0.6638371786812953
2 23,E,0.4857070539943575
2 23,E,-0.49670824816344306
2 23,E,0.6120528319630701
2 23,E,0.1671636225144834
2 23,E,-0.33175326890467
2 23,E,-0.8849847422720544
2 23,E,-2.333589724763395
2 23,E,-0.41228109059786455
2 23,E,-0.8325163311211584
2 23,E,0.05399548241403697
2 23,E,-0.9672460402024866
2 23,E,0.08132853852348339
2 23,E,-3.0626601277561076
2 23,E,0.09768397074423835
2 23,E,0.36417987414097774
2 23,E,-3.4798314949452087
2 23,E,-0.0840424738918973
2 23,E,-0.7642647827982725
2 23,E,-1.4411940843927316
2 23,E,0.15390775363953654
2 23,E,-0.4223199032656101
2 23,E,-0.3765124532622517
2 23,E,-0.39095369517325423
2 23,E,-0.6533691432300446
2 23,E,-0.6892883815417229
2 23,E,-0.4817174902667655
2 23,E,-0.48991718326649525
2 23,E,-0.6210622885027628
2 23,E,0.3901305892383922
2 23,E,-3.144647738203574
2 23,E,0.03532041495837596
2 23,E,-0.0748375973439796
2 23,E,-0.8032866004185495
2 23,E,-0.31021428480295044
2 23,E,-0.2502869821984845
2 23,E,0.033228253792722436
2 23,E,1.0723964314911099
2 23,E,-0.57066396212671
2 23,E,0.5042133996581827
2 23,E,-0.09830952413537078
2 23,E,-0.3589330126366989
2 23,E,-0.5577445181095142
2 23,E,-1.0316204973763352
2 23,E,-0.17782618166126485
2 23,E,0.28044568462630426
2 23,E,1.0011447906158601
2 23,E,-1.7216179236555744
2 23,E,-0.9704009603258944
2 23,E,-0.43393604516879797
2 23,E,0.4434395782421951
2 23,E,-0.4766691681890978
2 23,E,-0.008576671474204418
2 23,E,0.023006611855097406
2 23,E,-0.26016734023734467
2 23,E,-0.42891049503491957
2 23,E,-0.09618857831131124
2 23,E,-0.35809131447552833
2 23,E,-0.4962548275122873
2 23,E,-0.46686660939451596
2 23,E,-0.5638805397753179
2 23,E,-1.4450556663508458
2 23,E,-2.20985116334053
2 23,E,-0.3107448370786036
2 23,E,-1.0463180077294352
2 23,E,-0.48282235616056846
2 23,E,-3.2042817993775
2 23,E,-0.11274118964332969
2 23,E,0.2155513778514858
2 23,E,-0.4290543511393647
2 23,E,-1.3027314320369134
2 23,E,-2.134067306474711
2 23,E,-0.6024090055954531
2 23,E,-0.021171204819111555
2 23,E,-0.6397745962793951
2 23,E,-0.7153612233873835
2 23,E,-0.04127208092912114
2 23,E,-2.410043119940924
2 23,E,-0.24515318548534257
2 23,E,-1.6257186807099064
2 23,E,-0.23776937562780154
2 23,E,-0.7833710964536421
2 23,E,-0.9596236607229275
2 23,E,-1.1312710309000944
2 23,E,-0.9118950178938181
2 23,E,-0.3780530415432558
2 23,E,-0.3343708892544797
2 23,E,-0.16097406236905032
2 23,E,-0.8978388451805632
2 23,E,-0.5022297506026236
2 23,E,0.2790381660743098
2 23,E,-1.2797482065650179
2 23,E,-2.002439954318197
2 23,E,-1.0802387161818015
2 23,E,-2.2019494447014134
2 23,E,0.6111514081304023
2 23,E,-0.08657154529553386
2 23,E,-1.0385233983086726
2 23,E,0.045149753901989935
2 23,E,0.4415156782218059
2 23,E,-0.778588757237157
2 23,E,-1.6226961032960867
2 23,E,-0.41228109059786455
2 23,E,-0.9585556611995428
2 23,E,-0.7454802263804117
2 23,E,0.41760548925774643
2 23,E,-0.3023879814021559
2 23,E,0.2155513778514858
2 23,E,0.0696567150309356
2 23,E,-0.7446832222721594
2 23,E,-0.2605188900583471
2 23,E,0.32739147006290137
2 23,E,-0.2583039530463809
2 23,E,-0.7406841535254042
2 23,E,0.6185876790546491
2 23,E,-0.8137733190321432
2 23,E,0.5844454926297106
2 23,E,0.09823679885299495
2 23,E,0.0108282530444922
2 23,E,-0.4983497450823805
2 23,E,-0.48117301562394293
2 23,E,0.07620562547389484
2 23,E,-0.2510384078847172
2 23,E,0.02402830483673134
2 23,E,0.06976608588856442
2 23,E,-0.3792098850705113
2 23,E,-0.41445680455502315
2 23,E,-1.062098908216825
2 23,E,-2.309057130139876
2 23,E,-0.41567854962628115
2 23,E,-1.0840521118541468
2 23,E,-1.667052633263752
2 23,E,-0.5739697947424436
2 23,E,-0.3353790670813854
2 23,E,-0.8731886319633189
2 23,E,0.47032905689402665
2 23,E,-0.779289570893919
2 23,E,-2.424921090265759
2 23,E,-1.0520620021855969
2 23,E,-0.49670824816344306
2 23,E,-0.5872261739866411
2 23,E,1.0923066338670318
2 23,E,-0.9304112212922591
2 23,E,0.6198131272843004
2 23,E,-2.4867291692790947
2 23,E,-0.7981539501513849
2 23,E,-0.5194806639558928
2 23,E,-0.7316697904412273
2 23,E,-0.07016387237989026
2 23,E,0.5624450347996467
2 23,E,-0.6460633138439033
2 23,E,-1.3999009821274524
2 23,E,-0.1480613968860585
2 23,E,-0.8409579666602298
2 23,E,-0.005280787817726074
2 23,E,-0.5040033415408993
2 23,E,-0.8493670812278145
2 23,E,-3.140353522824292
2 23,E,-0.0053694370258840895
2 23,E,0.13955577777884903
2 23,E,-1.0133887504600425
2 23,E,-3.145684543001747
2 23,E,-0.7576568746382158
2 23,E,-1.7035521130030415
2 23,E,-2.0699513273259726
2 23,E,-0.6493867840937788
2 23,E,0.0027820073583436724
2 23,E,-0.43674718717469546
2 23,E,0.16065897375365526
2 23,E,-1.3718400314195014
2 23,E,0.4413290260053723
2 23,E,-0.389381140192784
2 23,E,-0.7230662432255978
2 23,E,-0.030964226669179803
2 23,E,-0.33924102818734697
2 23,E,-0.2294421997989294
2 23,E,-1.7122253224192954
2 23,E,-2.0365248420799813
2 23,E,-0.6404144790651062
2 23,E,-0.31436248070054235
2 23,E,-0.04930620542480818
2 23,E,-0.6427743661862337
2 23,E,-0.337763832409793
2 23,E,0.1683737091892955
2 23,E,-1.319428812154631
2 23,E,-1.4426327742084009
2 23,E,-2.333589724763395
2 23,E,-0.4494442804204412
2 23,E,-1.7627949359143682
2 23,E,-0.48213847329394965
2 23,E,-0.009074373347388906
2 23,E,0.5042133996581827
2 23,E,-2.1899830811405576
2 23,E,1.1548306160574942
2 23,E,0.01424381857040978
2 23,E,-0.048974955720482785
2 23,E,-0.25062366195449565
2 23,E,-0.46605938608718817
2 23,E,0.11203395426312088
2 23,E,-1.0395679559991071
2 23,E,-0.542847327683053
2 23,E,-0.6460633138439033
2 23,E,0.6638167400509597
2 23,E,0.5946393670394324
2 23,E,-0.1433333184928867
2 23,E,-0.4011572402406822
2 23,E,-0.4554054879590411
2 23,E,-0.3550369395465489
2 23,E,0.45864095403988964
2 23,E,-1.0775920225755742
2 23,E,-1.9812644608494148
2 23,E,0.013412967044780576
2 23,E,-0.4205892505975338
2 23,E,-0.077388092032161
2 23,E,-0.45147168157297873
2 23,E,-0.5683397222253396
2 23,E,0.3637293969134097
2 23,E,-0.3407642513480874
2 23,E,-0.17522681643024376
2 23,E,-0.8984363647705199
2 23,E,-0.5187833053997295
2 23,E,-0.4413524443811117
2 23,E,-0.43184514392497747
2 23,E,-0.006989071611126223
2 23,E,-0.838855678681263
2 23,E,-0.23207885520516558
2 23,E,-0.11029797973409555
2 23,E,0.15354952661897872
2 23,E,0.19345119494258223
2 23,E,-2.410043119940924
2 23,E,-1.073273374709262
2 23,E,-1.9213415721811824
2 23,E,-1.8672352786478432
2 23,E,-0.9530772963585595
2 23,E,-2.373358125856894
2 23,E,0.6201622829091552
2 23,E,-0.33349693204381786
2 23,E,-2.0622332761109066
2 23,E,-0.11218550142585863
2 23,E,-1.022556999635813
2 23,E,-3.306899409739681
2 23,E,-1.6622105819836963
2 23,E,-2.1435553044347877
2 23,E,-0.8235248071455796
2 23,E,-1.405549101749275
2 23,E,-0.4391764404855733
2 23,E,-0.6404144790651062
2 23,E,-0.5061215305249556
2 23,E,0.20038515636949672
2 23,E,-1.144718235938276
2 23,E,-1.7477400405390802
2 23,E,-1.2716830482282464
2 23,E,-1.7792586273112554
2 23,E,0.9186339877379756
2 23,E,0.6469650174504096
2 23,NE,0.6257019745076153
2 23,NE,-2.27918915223835
2 23,NE,-0.4944969159600583
2 23,NE,-1.3565456515609162
2 23,NE,-0.46303276404259053
2 23,NE,-0.9615832791218898
2 23,NE,-1.8545220282894073
2 23,NE,0.4410739986494824
2 23,NE,-0.6814258083891251
2 23,NE,-1.0585189953721175
2 23,NE,-0.4107375278903435
2 23,NE,-1.8932725785802011
2 23,NE,-0.2981019637177066
2 23,NE,0.024182565942427646
2 23,NE,-0.5363917706389484
2 23,NE,-1.8912780459973486
2 23,NE,-0.45818056825727294
2 23,NE,-0.7539027063945911
2 23,NE,-1.2246749364245706
2 23,NE,-0.8480228634283631
2 23,NE,-0.11196124932231168
2 23,NE,-0.04939677859725283
2 23,NE,-0.658647420014021
2 23,NE,-1.2786184364233126
2 23,NE,0.1688905395929268
2 23,NE,1.2662351075599279
2 23,NE,-2.2365279568746197
2 23,NE,-0.8308366733707224
2 23,NE,-1.1643332049222042
2 23,NE,-0.9950130438474141
2 23,NE,-1.4722270316284125
2 23,NE,-0.23570403547958638
2 23,NE,0.227212853275902
2 23,NE,0.227212853275902
2 23,NE,-0.3498650818739323
2 23,NE,0.23475237671926638
2 23,NE,-0.4623768327953884
2 23,NE,-1.8908477387746174
2 23,NE,-0.07879540252693996
2 23,NE,-0.5028095403487348
2 23,NE,-1.597605163204869
2 23,NE,-0.807220425668132
2 23,NE,-1.2755391295348613
2 23,NE,-0.47707117987962
2 23,NE,-1.3973340815670678
2 23,NE,-0.5189269149654939
2 23,NE,-1.87848428682089
2 23,NE,-0.658647420014021
2 23,NE,-1.2786184364233126
2 23,NE,-0.807220425668132
2 23,NE,-1.2755391295348613
2 23,NE,-0.20836983647141843
2 23,NE,-0.28320959343180835
2 23,NE,-2.27918915223835
2 23,NE,1.0926332668175265
2 23,NE,0.4410739986494824
2 23,NE,-0.47206067394598894
2 23,NE,-1.8811638976240166
2 23,NE,0.10786854919344774
2 23,NE,-0.483380368437323
2 23,NE,-1.3676621990836515
2 23,NE,-0.28320959343180835
2 23,NE,-0.20396248412584128
2 23,NE,0.07880200745647917
2 23,NE,-0.42099014531461765
2 23,NE,-1.883019961155927
2 23,NE,-0.31235583140199547
2 23,NE,-0.45818056825727294
2 23,NE,0.6454090202094453
2 23,NE,-0.1992250779590279
2 23,NE,-0.3314266805173916
2 23,NE,-0.5187602170086503
2 23,NE,-1.8786509847777335
2 23,NE,-0.12353591740815334
2 23,NE,1.047472789740438
2 23,NE,-0.4087066043749068
2 23,NE,-1.3973310718589684
2 23,NE,-0.18256048751056828
2 23,NE,-0.38578507543955104
2 23,NE,-0.6777902914568359
2 23,NE,-1.2594755649804976
2 23,NE,-0.5278095363217243
2 23,NE,-1.4094563201156092
2 23,NE,-0.46170819495456755
2 23,NE,0.7503131368372049
2 23,NE,0.5520061861462159
2 23,NE,-0.6267199938844878
2 23,NE,-1.368449884408439
2 23,NE,-0.9215771308760846
2 23,NE,-1.2527393963662536
2 23,NE,-0.16222280095583608
2 23,NE,-0.3498650818739323
2 23,NE,-0.5834347325326068
2 23,NE,-0.6613167739426167
2 23,NE,-1.275949082494717
2 23,NE,-0.6814258083891251
2 23,NE,-1.0585189953721175
2 23,NE,-0.34786594757526607
2 23,NE,-0.43783093217723273
2 23,NE,-1.3790951127443316
2 23,NE,-0.5199246186351708
2 23,NE,-1.877486583151213
2 23,NE,-2.261257697813735
2 23,NE,0.03848054912310845
2 23,NE,-0.722741973895009
2 23,NE,-1.047461444716147
2 23,NE,0.08932565391340326
2 23,NE,-0.9615832791218898
2 23,NE,-1.8545220282894073
2 23,NE,-0.3877130287490092
2 23,NE,-0.46170819495456755
2 23,NE,-0.06837699335647437
2 23,NE,-0.4066934441927466
2 23,NE,0.3718139189484998
2 23,NE,-0.35779677069095644
2 23,NE,-0.658647420014021
2 23,NE,-1.2786184364233126
2 23,NE,-0.5045512802652213
2 23,NE,-1.8928599215211623
2 23,NE,-0.40503579556448066
2 23,NE,-1.0806481783532338
2 23,NE,-1.16673178606113
2 23,NE,-1.6019901079578198
2 23,NE,-0.16035008501741618
2 23,NE,-0.4580922363835008
2 23,NE,-1.881030067891806
2 23,NE,-0.545079786905844
2 23,NE,-1.5818450286771715
2 23,NE,-0.4718998359380732
2 23,NE,-1.8813247356319325
2 23,NE,-0.4300792871750585
2 23,NE,-2.261257697813735
2 23,NE,-2.2758119113445012
2 23,NE,0.1688905395929268
2 23,NE,-2.261257697813735
2 23,NE,-0.9772445828911782
2 23,NE,-1.8388607245201187
2 23,NE,0.0393194080907249
2 23,NE,0.6257019745076153
2 23,NE,1.2662351075599279
2 23,NE,-0.4475620062841828
2 23,NE,-1.8915602979911244
2 23,NE,-2.276287080352501
2 23,NE,-0.4515317019808492
2 23,NE,-1.6488830015727545
2 23,NE,-0.42099014531461765
2 23,NE,-1.883019961155927
2 23,NE,-0.9788206023482718
2 23,NE,-1.8372847050630252
2 23,NE,-0.6566806393651857
2 23,NE,-1.4437340641884182
2 23,NE,-0.7269550986932942
2 23,NE,-1.3202032264232104
2 23,NE,-2.240429987628843
2 23,NE,0.8949365092771318
2 23,NE,-2.403966262401922
2 23,NE,0.010486886491309973
2 23,NE,-2.2787111173737826
2 23,NE,0.10786854919344774
2 23,NE,-0.20396248412584128
2 23,NE,-0.48074951857295234
2 23,NE,-0.5037107118101225
2 23,NE,-1.5967039917434813
2 23,NE,-0.1543655881684558
2 23,NE,-0.4030342867164655
2 23,NE,-1.658667722186421
2 23,NE,-0.4569812469514894
2 23,NE,-1.8821410573238173
2 23,NE,0.7691477757585089
2 23,NE,-0.3843027082669036
2 23,NE,-0.11378700643461269
2 23,NE,-0.3498650818739323
2 23,NE,0.9168145959665384
2 23,NE,-0.2981019637177066
2 23,NE,-0.5187602170086503
2 23,NE,-1.8786509847777335
2 23,NE,0.7503131368372049
2 23,NE,-0.4439541794956061
2 23,NE,-1.8600559269749386
2 23,NE,-0.2144623778587127
2 23,NE,-0.3343627246624859
2 23,NE,-0.3682513563136327
2 23,NE,-1.410676171804057
2 23,NE,-0.34112535388516974
2 23,NE,-0.48154856973250926
2 23,NE,-1.3694939977884653
2 23,NE,-0.5521532584159285
2 23,NE,-1.8755165582203686
2 23,NE,-0.12353591740815334
2 23,NE,-0.6266029070836544
2 23,NE,-1.1133418966775883
2 23,NE,-0.37764759528091796
2 23,NE,-1.4012799328367718
2 23,NE,-0.46170819495456755
2 23,NE,-0.9212771277355213
2 23,NE,-0.34780434304317814
2 23,NE,-0.6566806393651857
2 23,NE,-1.4437340641884182
2 23,NE,-0.5408435604197707
2 23,NE,-1.8868262562165266
2 23,NE,-0.8308366733707224
2 23,NE,-1.1643332049222042
2 23,NE,-0.8902166999921175
2 23,NE,-0.4106451593920836
2 23,NE,-1.6510568495108024
2 23,NE,-0.4030342867164655
2 23,NE,-1.658667722186421
2 23,NE,-0.37790775493451806
2 23,NE,-0.8902166999921175
2 23,NE,-2.3690347074654654
2 23,NE,-0.9212771277355213
2 23,NE,-0.04939677859725283
2 23,NE,-0.4103511990046525
2 23,NE,-1.3956864772292228
2 23,NE,1.1159184720797182
2 23,NE,-0.7126090220399475
2 23,NE,-1.6406155495300583
2 23,NE,-0.11196124932231168
2 23,NE,-0.4087066043749068
2 23,NE,-1.3973310718589684
2 23,NE,-1.16673178606113
2 23,NE,-1.6019901079578198
2 23,NE,-0.5408435604197707
2 23,NE,-1.8868262562165266
2 23,NE,0.42441257007316135
2 23,NE,-0.5187602170086503
2 23,NE,-1.8786509847777335
2 23,NE,-0.6244571770296972
2 23,NE,-1.7146651272456097
2 23,NE,-0.1345356814334922
2 23,NE,0.07880200745647917
2 23,NE,0.677198928874084
2 23,NE,-0.29483421017992445
2 23,NE,-0.41883159215762994
2 23,NE,-1.2277121162877742
2 23,NE,-0.1543655881684558
2 23,NE,-0.4103511990046525
2 23,NE,-1.3956864772292228
2 23,NE,-1.0016118323131835
2 23,NE,-1.750517826232001
2 23,NE,-0.5351304014536333
2 23,NE,-1.3392748599930546
2 23,NE,-0.42030275255169885
2 23,NE,-1.385734923682176
2 23,NE,-0.2846866213980423
2 23,NE,-2.272044465977725
2 23,NE,-0.3682513563136327
2 23,NE,-1.410676171804057
2 23,NE,-0.7539027063945911
2 23,NE,-1.2246749364245706
2 23,NE,-0.41990881721641654
2 23,NE,-1.8841012892541285
2 23,NE,-0.46303276404259053
2 23,NE,-0.2144623778587127
2 23,NE,-0.1750208037988369
2 23,NE,-0.33576134803257784
2 23,NE,-2.251172184293519
2 23,NE,-0.41990881721641654
2 23,NE,-1.8841012892541285
2 23,NE,-0.5088952136099072
2 23,NE,-1.8885159881764764
2 23,NE,-0.36859681462326266
2 23,NE,-2.24701619263398
2 23,NE,-0.9453847512416926
2 23,NE,-1.521855324234134
2 23,NE,-2.2787111173737826
2 23,NE,-0.5809076093137191
2 23,NE,-0.28114445797860493
2 23,NE,-0.5450525900500872
2 23,NE,-1.4335250527690744
2 23,NE,-0.43783093217723273
2 23,NE,-1.3790951127443316
2 23,NE,-2.3690347074654654
2 23,NE,-0.4475620062841828
2 23,NE,-1.8915602979911244
2 23,NE,0.8537771783369729
2 23,NE,-0.6787866010871394
2 23,NE,-0.9677571073582648
2 23,NE,-0.7099114122869038
2 23,NE,-2.058810481732046
2 23,NE,0.7956265981602663
2 23,NE,-0.7408191991244338
2 23,NE,-0.9057245093209704
2 23,NE,-0.3675091905522897
2 23,NE,-0.46170819495456755
2 23,NE,-0.419400366070871
2 23,NE,-1.0662836078468434
2 23,NE,-0.7574293240324437
2 23,NE,-1.221148318786718
2 23,NE,-0.20294719673948655
2 23,NE,-0.48074951857295234
2 23,NE,-0.45172609446642803
2 23,NE,-1.6099759144364583
2 23,NE,0.03848054912310845
2 23,NE,-0.36859681462326266
2 23,NE,-0.6708576028630017
2 23,NE,-0.9756861055824024
2 23,NE,0.09246596189370938
2 23,NE,-0.36859681462326266
2 23,NE,0.7691477757585089
2 23,NE,-0.521279749994808
2 23,NE,-1.35312551145188
2 23,NE,0.09365430839565045
2 23,NE,0.0393194080907249
2 23,NE,-0.483380368437323
2 23,NE,-1.3676621990836515
2 23,NE,-0.5363917706389484
2 23,NE,-1.8912780459973486
2 23,NE,-0.2846866213980423
2 23,NE,-2.2450656137844214
2 23,NE,-0.5973183241926565
2 23,NE,-1.381259318626505
2 23,NE,-0.3498650818739323
2 23,NE,-0.9788206023482718
2 23,NE,-1.8372847050630252
2 23,NE,-2.4045382961691772
2 23,NE,-0.46170819495456755
2 23,NE,0.024182565942427646
2 23,NE,-2.282042475092218
2 23,NE,-0.4889265422829423
2 23,NE,-1.1927293639672238
2 23,NE,-0.41883159215762994
2 23,NE,-1.2277121162877742
2 23,NE,1.3241012846800186
2 23,NE,-2.295268752102709
2 23,NE,0.4410739986494824
2 23,NE,0.8949365092771318
2 23,NE,-0.10956874522410583
2 23,NE,0.6257019745076153
2 23,NE,0.4410739986494824
2 23,NE,-0.1131810873736572
2 23,NE,-2.2450656137844214
2 23,NE,-0.8480228634283631
2 23,NE,-0.9212771277355213
2 23,NE,-0.1345356814334922
2 23,NE,-0.4066934441927466
2 23,NE,-0.2831896555037564
2 23,NE,1.0926332668175265
2 23,NE,-2.407949952760123
2 23,NE,-0.23570403547958638
2 23,NE,-0.45172609446642803
2 23,NE,-1.6099759144364583
2 23,NE,-0.5091310160804954
2 23,NE,-1.5912836874731084
2 23,NE,0.6891565675881888
2 23,NE,0.5520061861462159
2 23,NE,-0.02725831698418671
2 23,NE,0.42441257007316135
2 23,NE,-0.4200636378414806
2 23,NE,-1.8839464686290641
2 23,NE,0.023335362999183082
2 23,NE,0.4410739986494824
2 23,NE,-2.3690347074654654
2 23,NE,-2.27918915223835
2 23,NE,-0.23932005484887375
2 23,NE,-2.288088124563743
2 23,NE,-1.0016118323131835
2 23,NE,-1.750517826232001
2 23,NE,-0.6787866010871394
2 23,NE,-0.9677571073582648
2 23,NE,-0.6359737739798703
2 23,NE,-2.116155884565314
2 23,NE,-0.45172609446642803
2 23,NE,-1.6099759144364583
2 23,NE,-0.4623768327953884
2 23,NE,-1.8908477387746174
2 23,NE,1.1159184720797182
2 23,NE,-0.4889265422829423
2 23,NE,-1.1927293639672238
2 23,NE,-0.10956874522410583
2 23,NE,1.0926332668175265
2 23,NE,-1.0043520735282558
2 23,NE,-1.8163582673142717
2 23,NE,-0.5521532584159285
